interested_course_id,professor,semester,year
155,"SCOTT, D",spring,2009
155,"NANDA, A",spring,2009
155,"SCOTT, D",fall,2008
155,"DE LEON, A",fall,2008
155,"NANDA, A",fall,2007
155,"HENRY, C",fall,2007
155,"NANDA, A",spring,2007
156,"BILIMORIA, P",spring,2014
156,"BILIMORIA, P",spring,2013
157,"DEWULF, J",spring,2012
158,"HENRY, C",spring,2010
158,"HENRY, C",spring,2007
161,"TAYLOR, U",fall,2018
161,"SUAD-BAKARI, N",spring,2014
161,"SUAD-BAKARI, N",spring,2013
162,"TAYLOR, U",fall,2019
162,"TAYLOR, U",fall,2019
162,"TAYLOR, U",spring,2019
162,"MCHOMBO, S",spring,2019
162,"RAIFORD, L",fall,2016
162,"SUAD-BAKARI, N",spring,2016
162,"SUAD-BAKARI, N",spring,2015
162,"SUAD-BAKARI, N",fall,2014
162,"MCDONALD, B",spring,2014
162,"FEI, J",spring,2014
162,"TORNG, A",spring,2013
162,"HENRY, C",spring,2012
162,"CATANESE, B",fall,2011
164,"JONES, N",fall,2019
165,"PASCHEL, T",fall,2018
165,"JONES, N",spring,2017
165,"NWOKEJI, G",fall,2013
166,"PASCHEL, T",fall,2017
166,"SCOTT, D",fall,2013
167,"SCOTT, D",spring,2020
167,"RAIFORD, L",fall,2019
167,"SCOTT, D",spring,2019
167,"LEWIS, J",fall,2018
167,"KROIZ, L",fall,2018
167,"RAIFORD, L",spring,2017
167,"SCOTT, D",fall,2015
167,"SCOTT, D",fall,2014
167,"RAIFORD, L",spring,2014
167,"SUAD-BAKARI, N",spring,2014
168,"POWELL, J",spring,2019
168,"DUMAS, M",fall,2017
168,"JONES, N",fall,2016
168,"LEWIS, J",spring,2016
175,"PERRY, J",fall,2018
175,"PERRY, J",fall,2017
178,"COHEN, M",spring,2015
179,"RAIFORD, L",summer,2013
180,"TAYLOR, U",fall,2019
180,"UM, K",fall,2015
180,"UM, K",fall,2014
180,"TAYLOR, U",fall,2013
181,"RAIFORD, L",spring,2017
183,"MACKIL, E",spring,2020
185,"PALMER, C",spring,2020
185,"PALMER, C",fall,2019
185,"PALMER, C",spring,2019
185,"PALMER, C",fall,2018
185,"MORAN, K",spring,2018
185,"MORAN, K",fall,2017
185,"STEEN, S",summer,2017
185,"PALMER, C",spring,2017
185,"PALMER, C",fall,2016
185,"PALMER, C",spring,2016
185,"GOMER, J",spring,2016
185,"PALMER, C",fall,2015
185,"PALMER, C",spring,2015
185,"PALMER, C",fall,2014
185,"MORAN, K",spring,2014
185,"PALMER, C",fall,2013
185,"PALMER, C",fall,2012
185,"BRILLIANT, M",fall,2010
185,"MORAN, K",spring,2010
185,"BRILLIANT, M",fall,2009
185,"MORAN, K",spring,2009
185,"MORAN, K",fall,2008
185,"SAUL, S",fall,2007
185,"COHEN, M",spring,2007
185,"SMITH, R",spring,2007
186,"MORAN, K",spring,2013
187,"STEEN, S",fall,2013
187,"COHEN, M",spring,2012
188,"HUTSON, R",fall,2019
192,"MCBRIDE, S",spring,2020
192,"MCBRIDE, S",fall,2019
192,"PALMER, C",fall,2018
192,"MORAN, K",fall,2018
192,"MARCUS, G",spring,2018
192,"WALKER, J",spring,2018
192,"PALMER, C",fall,2017
192,"MORAN, K",spring,2017
192,"PALMER, C",fall,2016
192,"MORAN, K",fall,2016
192,"BRILLIANT, M",fall,2016
192,"BRILLIANT, M",spring,2016
192,"SAUL, S",fall,2015
192,"MORAN, K",spring,2015
192,"MORAN, K",fall,2013
192,"MULLER, K",fall,2013
192,"BRILLIANT, M",spring,2013
192,"PALMER, C",spring,2013
192,"BRANCH, M",spring,2013
192,"MORAN, K",fall,2012
192,"PALMER, C",spring,2012
192,"MARCUS, G",spring,2012
192,"PALMER, C",fall,2010
192,"MORAN, K",fall,2010
192,"PALMER, C",spring,2010
192,"PALMER, C",fall,2009
192,"PALMER, C",spring,2009
192,"SAUL, S",spring,2009
192,"PALMER, C",fall,2008
192,"SHANKEN, A",spring,2007
192,"PALMER, C",spring,2007
193,"COHEN, M",fall,2019
193,"MORAN, K",summer,2019
193,"NELSON, R",summer,2018
193,"COHEN, M",fall,2017
193,"MORAN, K",summer,2017
193,"COHEN, M",fall,2015
193,"COHEN, M",fall,2014
193,"HENKIN, D",spring,2014
193,"GOMER, J",summer,2013
193,"COHEN, M",fall,2012
193,"HENKIN, D",spring,2012
193,"COHEN, M",fall,2011
193,"HENKIN, D",spring,2011
193,"COHEN, M",fall,2010
193,"COHEN, M",fall,2009
193,"HENKIN, D",fall,2007
193,"HENKIN, D",spring,2007
194,"CRAGHEAD, A",spring,2020
194,"WINET, J",spring,2020
194,"SARAGOZA, A",fall,2019
194,"HENKIN, D",spring,2019
194,"WINET, J",spring,2019
194,"WILLIAMS, B",spring,2019
194,"SARAGOZA, A",fall,2018
194,"MORAN, K",fall,2018
194,"WONG, H",spring,2018
194,"SHANKEN, A",spring,2018
194,"SHANAHAN, B",spring,2018
194,"STEEN, S",spring,2018
194,"BRILLIANT, M",fall,2017
194,"SARAGOZA, A",spring,2017
194,"HUTSON, R",fall,2016
194,"SARAGOZA, A",spring,2016
194,"HENKIN, D",spring,2016
194,"GOMER, J",fall,2015
194,"MULLER, K",spring,2015
194,"SARAGOZA, A",spring,2015
194,"BRECHIN, G",fall,2014
194,"GOMER, J",summer,2014
194,"PALMER, C",spring,2014
194,"MORAN, K",fall,2013
194,"PIATOTE, B",spring,2013
194,"SHANKEN, A",spring,2013
194,"JELLY-SCHAPIRO, J",fall,2012
194,"PALMER, C",fall,2012
194,"SHANKEN, A",spring,2012
194,"MORAN, K",fall,2011
194,"PADILLA, G",fall,2011
194,"MORAN, K",spring,2011
194,"STEEN, S",spring,2011
194,"PADILLA, G",spring,2011
194,"BIESTMAN, K",fall,2010
194,"HENKIN, D",spring,2010
194,"MORAN, K",spring,2010
194,"BIESTMAN, K",fall,2009
194,"STEEN, S",spring,2009
194,"MORAN, K",spring,2009
194,"BIESTMAN, K",fall,2008
194,"BIESTMAN, K",fall,2007
194,"MORAN, K",fall,2007
194,"BIESTMAN, K",spring,2007
195,"STEEN, S",spring,2017
195,"MORAN, K",fall,2010
195,"MORAN, K",fall,2009
195,"BRILLIANT, M",fall,2007
195,"BRILLIANT, M",spring,2007
196,"PALMER, C",spring,2020
196,"SAUL, S",spring,2017
196,"PALMER, C",fall,2015
196,"PALMER, C",fall,2014
196,"MCQUADE, D",spring,2014
196,"PALMER, C",fall,2011
196,"MCQUADE, D",spring,2011
196,"PORTER, C",fall,2010
196,"MCQUADE, D",fall,2008
197,"SHANKEN, A",spring,2010
198,"SAUL, S",spring,2020
198,"MARCUS, G",spring,2019
198,"WAGNER, B",fall,2017
198,"MARCUS, G",spring,2016
198,"HUTSON, R",fall,2015
198,"HUTSON, R",fall,2014
198,"MARCUS, G",spring,2014
198,"HUTSON, R",spring,2012
198,"WAGNER, B",fall,2011
198,"HUTSON, R",spring,2011
198,"GONZALEZ, R",fall,2009
198,"MCQUADE, D",fall,2009
198,"OTTER, S",fall,2008
198,"HUTSON, R",fall,2007
199,"GROTH, P",fall,2014
199,"GROTH, P",fall,2013
199,"TARR, A",fall,2012
199,"GROTH, P",fall,2011
199,"GROTH, P",fall,2010
199,"GROTH, P",fall,2009
199,"GROTH, P",fall,2008
200,"CRAGHEAD, A",spring,2017
200,"GROTH, P",spring,2015
200,"GROTH, P",spring,2014
200,"GROTH, P",spring,2013
200,"GROTH, P",spring,2012
200,"GROTH, P",spring,2011
200,"GROTH, P",spring,2010
200,"GROTH, P",spring,2009
200,"GROTH, P",fall,2007
200,"GROTH, P",spring,2007
201,"MCBRIDE, J",spring,2012
202,"HOLLINGER, D",fall,2011
202,"HOLLINGER, D",fall,2008
203,"LAGUERRE, M",fall,2016
203,"LAGUERRE, M",fall,2015
203,"LAGUERRE, M",fall,2011
203,"LAGUERRE, M",fall,2009
203,"LAGUERRE, M",fall,2008
204,"MARTIN, W",fall,2017
204,"BRILLIANT, M",spring,2014
204,"CARDYN, L",spring,2013
204,"BRILLIANT, M",fall,2008
205,"PIATOTE, B",fall,2018
205,"LIMA, E",fall,2016
205,"PIATOTE, B",fall,2011
206,"OWENS, M",fall,2018
206,"MOZINGO, L",fall,2017
206,"MOZINGO, L",fall,2016
206,"MOZINGO, L",fall,2015
206,"MOZINGO, L",fall,2014
206,"MOZINGO, L",fall,2013
206,"MOZINGO, L",fall,2012
206,"MOZINGO, L",spring,2012
206,"MOZINGO, L",spring,2010
206,"MOZINGO, L",spring,2009
207,"ROSEN, C",spring,2019
207,"ROSEN, C",spring,2017
207,"ROSEN, C",spring,2016
207,"ROSEN, C",spring,2015
207,"ROSEN, C",spring,2014
207,"ROSEN, C",spring,2013
207,"ROSEN, C",spring,2012
207,"ROSEN, C",spring,2011
207,"ROSEN, C",spring,2009
207,"ROSEN, C",fall,2007
207,"ROSEN, C",spring,2007
208,"PALMER, C",fall,2013
208,"ELLIOTT, C",spring,2012
208,"SPEIRS, K",fall,2011
208,"ELLIOTT, C",fall,2011
210,"MCBRIDE, S",spring,2020
210,"COHEN, M",spring,2020
210,"MCBRIDE, S",fall,2019
210,"COHEN, M",spring,2019
210,"CRAGHEAD, A",spring,2019
210,"PALMER, C",fall,2018
210,"WALKER, J",spring,2018
210,"WALKER, J",spring,2018
210,"COHEN, M",spring,2018
210,"WALKER, J",fall,2017
210,"PALMER, C",spring,2017
210,"PALMER, C",spring,2017
210,"MORAN, K",spring,2017
210,"MORAN, K",fall,2016
210,"GOMER, J",spring,2016
210,"COHEN, M",spring,2016
210,"PALMER, C",spring,2016
210,"GOMER, J",fall,2015
210,"GOMER, J",spring,2015
210,"PALMER, C",spring,2015
210,"GOMER, J",spring,2015
210,"GOMER, J",fall,2014
210,"PALMER, C",spring,2014
210,"GOMER, J",spring,2014
210,"MULLER, K",spring,2014
210,"MULLER, K",fall,2013
210,"GOMER, J",fall,2013
210,"PALMER, C",spring,2013
210,"GOMER, J",spring,2013
210,"MULLER, K",spring,2013
210,"BRANCH, M",spring,2013
210,"PALMER, C",fall,2012
210,"GOMER, J",fall,2012
210,"MULLER, K",spring,2012
210,"PALMER, C",spring,2012
210,"PALMER, C",spring,2012
210,"GOMER, J",spring,2012
210,"GOMER, J",fall,2011
210,"PALMER, C",fall,2011
210,"BIESTMAN, K",spring,2011
210,"BIESTMAN, K",spring,2011
210,"PALMER, C",spring,2011
210,"PALMER, C",fall,2010
210,"BIESTMAN, K",fall,2010
210,"BIESTMAN, K",spring,2010
210,"BIESTMAN, K",spring,2010
210,"PALMER, C",spring,2010
210,"PALMER, C",fall,2009
210,"BIESTMAN, K",fall,2009
210,"BIESTMAN, K",spring,2009
210,"PALMER, C",spring,2009
210,"BIESTMAN, K",spring,2009
210,"PALMER, C",fall,2007
210,"PALMER, C",fall,2007
210,"BIESTMAN, K",fall,2007
210,"PALMER, C",spring,2007
210,"PALMER, C",spring,2007
210,"FOLETTA, M",spring,2007
211,"PALMER, C",spring,2020
211,"PALMER, C",spring,2018
211,"PALMER, C",spring,2017
211,"GOMER, J",spring,2016
211,"GOMER, J",spring,2015
211,"PALMER, C",spring,2014
211,"PALMER, C",spring,2013
211,"PALMER, C",fall,2012
211,"PALMER, C",spring,2012
211,"PALMER, C",fall,2011
211,"PALMER, C",spring,2011
211,"PALMER, C",spring,2010
211,"PALMER, C",fall,2007
211,"BIESTMAN, K",spring,2007
212,"MORAN, K",fall,2013
213,"MORAN, K",fall,2016
215,"AGARWAL, S",spring,2020
215,"VACCA, K",summer,2019
215,"DEACON, T",spring,2019
215,"EICHNER, K",summer,2018
215,"DEACON, T",spring,2018
215,"AGARWAL, S",summer,2017
215,"DEACON, T",spring,2017
215,"JOHNSON, L",fall,2016
215,"AGARWAL, S",spring,2016
215,"DEACON, T",spring,2015
215,"MILLER, M",summer,2014
215,"AGARWAL, S",spring,2014
215,"AGARWAL, S",summer,2013
215,"DEACON, T",spring,2013
215,"DEACON, T",spring,2012
215,"DEACON, T",spring,2011
215,"AGARWAL, S",spring,2010
215,"DEACON, T",spring,2009
215,"DEACON, T",fall,2007
215,"HOLLIMON, S",spring,2007
216,"HASTORF, C",spring,2015
216,"HABU, J",spring,2012
217,"SUNSERI, J",spring,2020
217,"VACCA, K",fall,2019
217,"LIGHTFOOT, K",spring,2019
217,"SUNSERI, J",fall,2018
217,"HASTORF, C",spring,2018
217,"LIGHTFOOT, K",fall,2017
217,"SUNSERI, J",spring,2017
217,"LIGHTFOOT, K",fall,2016
217,"SUNSERI, J",spring,2016
217,"WILKIE, L",fall,2015
217,"MORRIS, A",summer,2015
217,"SUNSERI, J",fall,2014
217,"WILKIE, L",spring,2014
217,"SUNSERI, J",fall,2013
217,"CHRISTENSEN, K",summer,2013
217,"CHRISTENSEN, K",summer,2013
217,"LIGHTFOOT, K",spring,2013
217,"LIGHTFOOT, K",fall,2012
218,"FERME, M",summer,2013
218,"BRANDES, S",spring,2010
218,"BRANDES, S",spring,2007
219,"PANDOLFO, S",spring,2020
219,"YURCHAK, A",fall,2019
219,"KARL, B",summer,2019
219,"HIRSCHKIND, C",spring,2019
219,"HOLSTON, J",fall,2018
219,"MORRIS, J",summer,2018
219,"COHEN, L",spring,2018
219,"HIRSCHKIND, C",fall,2017
219,"KARL, B",summer,2017
219,"COHEN, L",spring,2017
219,"ELDRIDGE, A",fall,2016
219,"HOLSTON, J",spring,2016
219,"GEORGE, M",fall,2015
219,"GEORGE, M",summer,2015
219,"HOLSTON, J",spring,2015
219,"HIRSCHKIND, C",fall,2014
219,"GEORGE, M",summer,2014
219,"BRANDES, S",spring,2014
219,"LIU, X",fall,2013
219,"ROY, A",summer,2013
219,"LIU, X",spring,2013
219,"HAYDEN, C",fall,2012
219,"HIRSCHKIND, C",spring,2012
220,"MIN, L",spring,2020
220,"RIVERA, R",spring,2020
220,"UMURHAN, B",spring,2020
220,"HAUTER, A",spring,2020
220,"ELDRIDGE, A",fall,2019
220,"SANGREN, K",fall,2019
220,"FRIEND, J",fall,2019
220,"KUBALA, P",fall,2019
220,"LUKASIK, C",summer,2019
220,"RUSSELL, K",summer,2019
220,"STEINHARDT, R",summer,2019
220,"MALCOLM, A",summer,2019
220,"WILKIE, L",spring,2019
220,"LOWMAN, C",spring,2019
220,"DANIS, A",spring,2019
220,"WILKIE, L",spring,2019
220,"SCOTT, A",fall,2018
220,"BIRBERICK, B",fall,2018
220,"WILKIE, L",fall,2018
220,"HYDE, D",summer,2018
220,"STAFFORD, W",summer,2018
220,"SCOTT, A",spring,2018
220,"HYDE, D",spring,2018
220,"VACCA, K",spring,2018
220,"THOMPSON, D",spring,2018
220,"LOWMAN, C",spring,2018
220,"WILKIE, L",spring,2018
220,"MCCLEARY, A",spring,2018
220,"VACCA, K",fall,2017
220,"LOWMAN, C",fall,2017
220,"SOH, J",fall,2017
220,"IQBAL, B",summer,2017
220,"CAMERON, C",summer,2017
220,"MCCLEARY, A",summer,2017
220,"BELTRAN, H",spring,2017
220,"WILKIE, L",spring,2017
220,"SOH, J",spring,2017
220,"WILKIE, L",spring,2017
220,"EICHNER, K",fall,2016
220,"CHILCOTE, C",fall,2016
220,"WILKIE, L",fall,2016
220,"WILKIE, L",fall,2016
220,"HAYDEN, C",spring,2016
220,"HAYDEN, C",spring,2016
220,"MAIDHOF, C",spring,2016
220,"CHILCOTE, C",spring,2016
220,"HAYDEN, C",fall,2015
220,"HAYDEN, C",fall,2015
220,"HAYDEN, C",fall,2015
220,"HAYDEN, C",summer,2015
220,"LOWMAN, C",summer,2015
220,"HAYDEN, C",summer,2015
220,"HAYDEN, C",spring,2015
220,"HAYDEN, C",spring,2015
220,"HAYDEN, C",fall,2014
220,"HAYDEN, C",fall,2014
220,"HAYDEN, C",fall,2014
220,"SMITH, C",fall,2014
220,"HAYDEN, C",summer,2014
220,"HAYDEN, C",summer,2014
220,"HAYDEN, C",summer,2014
220,"HAYDEN, C",summer,2014
220,"CRAZE, J",spring,2014
220,"GREEN, E",spring,2014
220,"BERRY, M",spring,2014
220,"BEIGI, K",fall,2013
220,"BERRY, M",fall,2013
220,"HU, D",fall,2013
220,"BERRY, M",fall,2013
220,"ZEE, J",summer,2013
220,"LAMOREAUX, J",summer,2013
220,"ROY, A",spring,2013
220,"BELIAEV, A",spring,2013
220,"LAMOREAUX, J",spring,2013
220,"HERMAN, S",spring,2013
220,"FEARNLEY, L",spring,2013
220,"PRICE, J",spring,2013
220,"AL-BAHLOLY, S",fall,2012
220,"BULGER, T",fall,2012
220,"KELLEY, E",fall,2012
220,"ROY, A",fall,2012
220,"DEACON, T",fall,2012
220,"ROY, A",spring,2012
220,"GOODWIN, M",spring,2012
220,"DEACON, T",spring,2012
220,"KELLEY, E",spring,2012
220,"GOODWIN, M",spring,2012
220,"BARTLETT, N",spring,2012
220,"BATTLE, J",spring,2012
220,"GOODWIN, M",spring,2012
221,"JOYCE, R",spring,2020
221,"JOYCE, R",spring,2018
221,"KIRCH, P",fall,2017
222,"SCHEPER-HUGHES, N",fall,2019
222,"SCHEPER-HUGHES, N",fall,2017
223,"JOYCE, R",fall,2019
223,"JOYCE, R",fall,2016
223,"JOYCE, R",spring,2014
223,"JOYCE, R",spring,2012
223,"JOYCE, R",fall,2011
224,"HIRSCHKIND, C",fall,2012
224,"HASTORF, C",fall,2011
226,"WHITE, T",spring,2017
226,"WHITE, T",spring,2013
226,"BRUDVIK, K",spring,2011
226,"WHITE, T",fall,2007
228,"SOLURI, K",summer,2013
229,"BEAUCHESNE, P",fall,2013
229,"ETTING, S",summer,2013
229,"ETTING, S",fall,2012
229,"ETTING, S",fall,2011
229,"NEWMARK, M",fall,2010
230,"DEACON, T",fall,2019
230,"DEACON, T",fall,2018
230,"DEACON, T",fall,2017
230,"DEACON, T",fall,2016
230,"DEACON, T",fall,2015
230,"DEACON, T",fall,2014
230,"DEACON, T",fall,2011
231,"DEACON, T",spring,2020
231,"DEACON, T",spring,2016
231,"DEACON, T",fall,2009
232,"LOWMAN, C",spring,2020
232,"CHILCOTE, C",spring,2019
232,"JOHNSON, L",fall,2018
232,"CHILCOTE, C",summer,2018
232,"CORRON, L",spring,2018
232,"MILLER, M",summer,2017
232,"MILLER, M",spring,2017
232,"AMES, C",fall,2015
232,"AMES, C",summer,2015
232,"BEAUCHESNE, P",spring,2014
232,"ETTING, S",fall,2012
232,"ETTING, S",spring,2012
232,"NEWMARK, M",spring,2011
232,"DEACON, T",spring,2010
232,"DEACON, T",fall,2008
233,"DANIS, A",spring,2020
233,"FISHER, D",spring,2019
233,"BRANDES, S",spring,2018
233,"SKAFISH, P",summer,2017
233,"GEORGE, M",fall,2016
233,"JOYCE, R",spring,2016
233,"MAHMOOD, S",spring,2015
233,"MAHMOOD, S",spring,2014
233,"ROY, A",summer,2013
233,"LIU, X",fall,2012
233,"COHEN, L",spring,2012
233,"COHEN, L",spring,2011
233,"JOYCE, R",spring,2010
233,"LIU, X",spring,2009
233,"CONKEY, M",fall,2007
234,"GORDON, D",spring,2020
234,"HAYDEN, C",spring,2019
234,"PINE, A",spring,2018
234,"COLLU, S",summer,2017
234,"D'ARCY, M",fall,2016
234,"TOBER, D",spring,2016
234,"COHEN, L",spring,2015
234,"SCHEPER-HUGHES, N",spring,2014
234,"COHEN, L",spring,2013
234,"GORDON, D",spring,2012
234,"COHEN, L",fall,2010
234,"SCHEPER-HUGHES, N",fall,2009
234,"COHEN, L",fall,2008
234,"GORDON, D",spring,2007
235,"COLLU, S",spring,2017
235,"PANDOLFO, S",fall,2016
235,"SCHEPER-HUGHES, N",spring,2015
235,"MANTINI-BRIGGS, C",fall,2014
235,"LOVELL, A",spring,2014
235,"PANDOLFO, S",fall,2013
235,"ROEBUCK, C",summer,2013
235,"BATTLE, J",spring,2013
235,"SCHEPER-HUGHES, N",fall,2012
235,"BENEDUCE, R",fall,2012
235,"MANTINI-BRIGGS, C",spring,2012
235,"ROY, A",fall,2011
235,"MANTINI-BRIGGS, C",fall,2011
235,"SCHEPER-HUGHES, N",spring,2011
235,"SCHEPER-HUGHES, N",fall,2007
237,"WILKIE, L",fall,2018
237,"EICHNER, K",summer,2017
237,"CHRISTENSEN, K",spring,2017
237,"CHRISTENSEN, K",fall,2015
237,"MORRIS, A",summer,2015
237,"WILKIE, L",fall,2014
237,"WILKIE, L",summer,2014
237,"CHRISTENSEN, K",fall,2013
237,"CHRISTENSEN, K",summer,2013
237,"CHRISTENSEN, K",fall,2012
237,"WILKIE, L",fall,2011
237,"WILKIE, L",fall,2008
238,"SUNSERI, J",spring,2012
239,"WHITE, W",spring,2020
239,"WHITE, W",fall,2018
239,"WILKIE, L",fall,2017
239,"WILKIE, L",fall,2016
239,"WILKIE, L",spring,2015
239,"WILKIE, L",spring,2013
239,"WILKIE, L",fall,2010
241,"SUNSERI, J",fall,2016
241,"SUNSERI, J",spring,2013
242,"JOHNSON, L",summer,2019
242,"JOHNSON, L",summer,2018
242,"MALDONADO, D",fall,2011
242,"BLAISDELL-SLOAN, K",fall,2007
243,"HASTORF, C",spring,2019
243,"HASTORF, C",spring,2017
243,"HASTORF, C",fall,2014
243,"HASTORF, C",spring,2012
243,"HASTORF, C",spring,2010
244,"LIGHTFOOT, K",spring,2020
244,"LIGHTFOOT, K",fall,2015
244,"LIGHTFOOT, K",spring,2012
244,"LIGHTFOOT, K",fall,2009
244,"HOLLIMON, S",spring,2007
246,"MAHER, L",spring,2020
246,"MAHER, L",spring,2018
246,"GIBBS, K",fall,2014
246,"CONKEY, M",fall,2009
247,"COHEN, D",spring,2011
248,"PORTER, B",spring,2012
248,"PORTER, B",spring,2011
250,"KIRCH, P",fall,2017
250,"KIRCH, P",spring,2015
250,"KIRCH, P",fall,2013
251,"KIRCH, P",spring,2009
252,"KIRCH, P",spring,2013
254,"HABU, J",fall,2018
254,"HABU, J",fall,2017
254,"HABU, J",fall,2016
254,"GIBBS, K",spring,2015
254,"HABU, J",fall,2013
254,"OWENS, M",fall,2011
254,"HABU, J",spring,2010
254,"HABU, J",fall,2008
257,"AGARWAL, S",fall,2018
257,"AGARWAL, S",fall,2017
257,"AGARWAL, S",fall,2016
257,"AGARWAL, S",fall,2014
257,"BEAUCHESNE, P",fall,2013
257,"BEAUCHESNE, P",fall,2012
257,"AGARWAL, S",fall,2011
257,"AGARWAL, S",fall,2010
257,"AGARWAL, S",fall,2008
257,"HOLLIMON, S",fall,2007
258,"AGARWAL, S",spring,2017
258,"BEAUCHESNE, P",spring,2013
259,"MAHER, L",fall,2018
259,"WHITE, W",spring,2018
259,"WHITE, W",fall,2017
259,"GIBBS, K",spring,2017
259,"HABU, J",spring,2017
259,"CHRISTENSEN, K",spring,2015
259,"HARKEY, A",summer,2014
259,"MAHER, L",spring,2014
259,"MAHER, L",fall,2012
260,"WHITE, W",spring,2019
260,"WILKIE, L",fall,2007
261,"MAHER, L",spring,2019
261,"SUNSERI, J",fall,2015
261,"TRIPCEVICH, N",spring,2015
261,"DAVID, R",fall,2014
261,"MAHER, L",spring,2013
261,"SUNSERI, J",fall,2012
261,"CLEGHORN, N",spring,2007
263,"GILL, T",spring,2015
263,"DAVID, R",spring,2013
264,"HABU, J",spring,2018
264,"HABU, J",spring,2009
265,"KIRCH, P",spring,2014
265,"KIRCH, P",spring,2011
266,"CHRISTENSEN, K",summer,2015
266,"CHRISTENSEN, K",fall,2012
267,"WILKIE, L",fall,2013
267,"WILKIE, L",spring,2011
269,"COCKRELL, B",fall,2014
269,"RODDICK, A",fall,2008
270,"LIGHTFOOT, K",spring,2018
270,"MAHER, L",spring,2017
270,"LIGHTFOOT, K",spring,2016
270,"LIGHTFOOT, K",fall,2013
270,"MAHER, L",fall,2013
270,"HABU, J",fall,2012
270,"LIGHTFOOT, K",fall,2011
270,"LIGHTFOOT, K",spring,2010
270,"LIGHTFOOT, K",fall,2007
271,"VRANICH, A",summer,2017
271,"WILKIE, L",summer,2013
272,"SHACKLEY, M",spring,2011
272,"SHACKLEY, M",spring,2009
273,"HASTORF, C",fall,2018
273,"HASTORF, C",fall,2016
273,"HASTORF, C",spring,2014
273,"HASTORF, C",fall,2012
273,"HASTORF, C",spring,2009
275,"JOYCE, R",fall,2017
275,"MALDONADO, D",fall,2011
276,"TRINGHAM, R",fall,2010
277,"ASHLEY, M",spring,2011
278,"CONKEY, M",fall,2008
278,"UNDERWOOD, C",fall,2007
278,"UNDERWOOD, C",spring,2007
279,"ASHLEY, M",spring,2012
279,"TRINGHAM, R",fall,2009
280,"TRINGHAM, R",spring,2010
281,"CONKEY, M",fall,2015
281,"TRINGHAM, R",spring,2011
282,"NADER, L",spring,2020
282,"NADER, L",spring,2018
282,"JOHNSTON, B",spring,2017
282,"NADER, L",spring,2016
282,"HATMAKER, M",spring,2015
282,"NADER, L",spring,2014
282,"NADER, L",spring,2013
282,"NADER, L",spring,2012
282,"NADER, L",spring,2011
282,"NADER, L",fall,2009
282,"NADER, L",fall,2008
283,"FISHER, D",summer,2019
283,"FISHER, D",fall,2018
283,"FISHER, D",fall,2017
283,"FISHER, D",fall,2016
283,"FISHER, D",fall,2015
283,"FISHER, D",fall,2014
283,"BRAUN, N",fall,2010
284,"BRAUN, N",spring,2016
284,"BRAUN, N",spring,2014
284,"BRAUN, N",spring,2013
284,"BRAUN, N",spring,2011
284,"BRAUN, N",spring,2010
284,"BRAUN, N",spring,2009
285,"NADER, L",spring,2010
285,"NADER, L",spring,2009
285,"NADER, L",fall,2007
285,"NADER, L",spring,2007
286,"HASTORF, C",fall,2019
286,"HASTORF, C",fall,2017
286,"HASTORF, C",fall,2015
286,"HASTORF, C",fall,2013
286,"OWENS, M",summer,2013
286,"BRANDES, S",fall,2012
286,"BRANDES, S",fall,2010
287,"ONG, A",fall,2017
287,"LIU, X",fall,2015
287,"ONG, A",fall,2014
287,"ONG, A",fall,2012
287,"LIU, X",fall,2011
287,"LIU, X",fall,2010
287,"LIU, X",fall,2009
287,"LIU, X",fall,2008
288,"HAYDEN, C",fall,2009
289,"HOLSTON, J",spring,2012
290,"BACCHETTA, P",spring,2019
290,"TOWGHI, F",spring,2015
290,"ASHER, J",fall,2013
290,"ASHER, J",spring,2013
290,"ASHER, J",spring,2012
290,"COHEN, L",fall,2011
290,"ALFONSO, D",fall,2010
290,"ALFONSO, D",fall,2009
290,"ALFONSO, D",fall,2008
291,"MOORE, D",fall,2013
292,"PANDOLFO, S",fall,2017
292,"PANDOLFO, S",spring,2016
292,"PANDOLFO, S",spring,2015
292,"PANDOLFO, S",spring,2013
292,"PANDOLFO, S",fall,2011
292,"PANDOLFO, S",fall,2009
293,"YURCHAK, A",spring,2019
293,"YURCHAK, A",fall,2016
293,"YURCHAK, A",fall,2015
293,"YURCHAK, A",fall,2013
293,"YURCHAK, A",fall,2011
293,"YURCHAK, A",fall,2009
294,"RABINOW, P",fall,2016
294,"RABINOW, P",fall,2015
294,"RABINOW, P",spring,2013
294,"RABINOW, P",fall,2011
295,"RABINOW, P",spring,2017
295,"RABINOW, P",spring,2015
295,"RABINOW, P",spring,2012
295,"RABINOW, P",spring,2010
296,"RABINOW, P",spring,2009
296,"RABINOW, P",spring,2007
297,"NADER, L",fall,2019
297,"NADER, L",fall,2018
297,"NADER, L",fall,2017
297,"NADER, L",fall,2016
297,"NADER, L",fall,2015
297,"NADER, L",fall,2014
297,"NADER, L",fall,2013
298,"HIRSCHKIND, C",spring,2020
298,"MELLQUIST, H",summer,2018
298,"SKAFISH, P",fall,2016
298,"BENNETT, G",summer,2014
298,"HIRSCHKIND, C",spring,2014
298,"HIRSCHKIND, C",fall,2011
298,"ERICKSON, B",spring,2011
298,"HIRSCHKIND, C",spring,2009
299,"BRIGGS, C",spring,2020
299,"BRIGGS, C",spring,2019
299,"BRIGGS, C",spring,2018
299,"GILBERT, E",spring,2017
